SAL_ID,Biomarker_Name,Biomarker_Type,Sampling_Method,Collection_Method,Analysis_Method,Collection_site,Disease_Category,Disease_name,Disease_subtype,Fold_Change,Regulation,Exosomal/Non-exosomal,Organism,PMID,Year_of_Publication,ID,Biomarker,Sequence
SAL_21038,Clostridium hylemonae,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,89153,Microbe,NZ_AP025566.1
SAL_21039,Moraxella canis,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,90239,Microbe,NZ_JVMG00000000.1
SAL_21040,Mycoplasma cloacale,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,92401,Microbe,NZ_LR215049.1
SAL_21041,Mycoplasma equirhinis,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,92402,Microbe,NR_024978.1
SAL_21042,Mycoplasma falconis,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,92403,Microbe,NZ_VFSS00000000.1
SAL_21043,Mycoplasma indiense,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,92405,Microbe,NR_024986.1
SAL_21044,Mycoplasma subdolum,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,92407,Microbe,NZ_REFI00000000.1
SAL_21045,Erwinia toletana,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,92490,Microbe,NZ_JAGGMQ000000000.1
SAL_21046,Herbaspirillum frisingense,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,92645,Microbe,NZ_AEEC00000000.2
SAL_21047,Edwardsiella hoshinae,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,93378,Microbe,NZ_CP016043.1
SAL_21048,Shewanella japonica,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,93973,Microbe,NZ_CP020472.1
SAL_21049,Dyadobacter fermentans,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,94254,Microbe,NZ_JAHXBN000000000.1
SAL_21050,Bordetella petrii,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,94624,Microbe,NZ_JAFMZZ000000000.1
SAL_21051,Clostridium algidixylanolyticum,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,94868,Microbe,NZ_MCIA00000000.1
SAL_21052,Anaerobaculum mobile,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,97477,Microbe,NC_018024.1
SAL_21053,Lactobacillus mucosae,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,97478,Microbe,NZ_CP049766.1
SAL_21054,Arthrobacter albus,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,98671,Microbe,NZ_JAKRCW000000000.1
SAL_21055,Arthrobacter luteolus,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,98672,Microbe,NZ_WBJQ00000000.1
SAL_21056,Clostridium fimetarium,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,99656,Microbe,NZ_FOJI00000000.1
SAL_21057,Clostridium putrefaciens,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,99675,Microbe,NZ_UFWZ00000000.1
SAL_21058,Sporobacterium olearium,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,100133,Microbe,NR_024967.1
SAL_21059,Clostridium xylanovorans,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,100134,Microbe,NZ_FRFD00000000.1
SAL_21060,Clostridium peptidivorans,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,100174,Microbe,NZ_OAOD00000000.1
SAL_21061,Papillibacter cinnamivorans,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,100176,Microbe,NZ_FWXW00000000.1
SAL_21062,Actinomyces canis,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,100469,Microbe,NZ_RQZF00000000.1
SAL_21063,Tetrasphaera elongata,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,101689,Microbe,NR_024735.1
SAL_21064,Streptococcus infantarius,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,102684,Microbe,NZ_UHFP00000000.1
SAL_21065,Streptococcus didelphis,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,102886,Microbe,NZ_KB904202.1
SAL_21066,Actinomyces urogenitalis,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,103621,Microbe,NZ_DS999640.1
SAL_21067,Riemerella columbina,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,103810,Microbe,NZ_KB894283.1
SAL_21068,Lactobacillus kimchii,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,103818,Microbe,NZ_LNTZ00000000.1
SAL_21069,Veillonella criceti,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,103891,Microbe,NZ_UHIO00000000.1
SAL_21070,Veillonella ratti,NA,5 edentulous infants (mean age = 4.6+-1.2 mo old) and their mothers or primary care givers (mean age = 30.8+-9.5 y old),Saliva was collected from infants by research staff. Adults were asked to expectorate into sterile cryogenic vials with the average of 8 h of no food consumption for adults and 45 min for infants,Pyrosequencing,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,21853142,2011,103892,Microbe,NZ_RQUX00000000.1
